Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
BIKINI DE NENA VOLADITOS CON SHORT TALLE 4;560A4;BIKINI DE NENA VOLADITOS CON SHORT TALLE 4;6;;1894;;;21;837;;Maga;;Mallas;Cherry;;
SOUTIEN BRETEL ANCHO CON PUÑO DE LUREX BLANCO TALLE P;5618BP;SOUTIEN BRETEL ANCHO CON PUÑO DE LUREX BLANCO TALLE P;3;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE G;5619BG;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE G;3;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE M;5619BM;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE M;4;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE P;5619BP;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX BLANCO TALLE P;3;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE G;5619NG;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE G;3;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE M;5619NM;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE M;2;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE P;5619NP;SOUTIEN BRETELES REGULABLES CON PUÑO DE LUREX NEGRO TALLE P;3;;1794;;;21;871,51;;Maga;;Basica;Nibel;;
BIKINI TRICOT NENA ROSA TALLE 10;56500R10;BIKINI TRICOT NENA ROSA TALLE 10;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI TRICOT NENA ROSA TALLE 2;56500R2;BIKINI TRICOT NENA ROSA TALLE 2;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI TRICOT NENA ROSA TALLE 4;56500R4;BIKINI TRICOT NENA ROSA TALLE 4;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI TRICOT NENA TURQUESA TALLE 10;56500T10;BIKINI TRICOT NENA TURQUESA TALLE 10;1;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI TRICOT NENA TURQUESA TALLE 2;56500T2;BIKINI TRICOT NENA TURQUESA TALLE 2;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI TRICOT NENA TURQUESA TALLE 4;56500T4;BIKINI TRICOT NENA TURQUESA TALLE 4;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA TRICOT NENA TURQUESA TALLE M;56523SM;MALLA ENTERIZA TRICOT NENA TURQUESA TALLE M;2;;5900;;;21;2878,62;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA TRICOT NENA TURQUESA TALLE S;56523SS;MALLA ENTERIZA TRICOT NENA TURQUESA TALLE S;2;;5900;;;21;2878,62;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA TRICOT NENA ROSA TALLE 12;56523V12;MALLA ENTERIZA TRICOT NENA ROSA TALLE 12;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA TRICOT NENA ROSA TALLE 6;56523V6;MALLA ENTERIZA TRICOT NENA ROSA TALLE 6;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA TRICOT NENA ROSA TALLE S;56523VS;MALLA ENTERIZA TRICOT NENA ROSA TALLE S;1;;5900;;;21;2878,62;;Maga;;Mallas;Alouette;;
CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 100;5653A100;CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 100;1;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 105;5653A105;CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 105;7;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 110;5653A110;CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 110;6;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 90;5653A90;CORPIÑO MATERNAL SEAMLESS AVELLANA TALLE 90;11;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 100;5653B100;CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 100;7;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 105;5653B105;CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 105;10;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 110;5653B110;CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 110;4;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 90;5653B90;CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 90;7;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 95;5653B95;CORPIÑO MATERNAL SEAMLESS BLANCO TALLE 95;6;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 100;5653N100;CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 100;8;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 105;5653N105;CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 105;9;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 110;5653N110;CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 110;8;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 90;5653N90;CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 90;11;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 95;5653N95;CORPIÑO MATERNAL SEAMLESS NEGRO TALLE 95;12;;3465;;;21;1832,32;;Maga;;Basica;Cocot;;
BIKINI A LUNARES NENA MARINO TALLE 10;56582M10;BIKINI A LUNARES NENA MARINO TALLE 10;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI A LUNARES NENA MARINO TALLE 2;56582M2;BIKINI A LUNARES NENA MARINO TALLE 2;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI A LUNARES NENA MARINO TALLE 4;56582M4;BIKINI A LUNARES NENA MARINO TALLE 4;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI A LUNARES NENA MARINO TALLE 8;56582M8;BIKINI A LUNARES NENA MARINO TALLE 8;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI A LUNARES NENA ROSA TALLE 2;56582R2;BIKINI A LUNARES NENA ROSA TALLE 2;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI A LUNARES NENA ROSA TALLE 4;56582R4;BIKINI A LUNARES NENA ROSA TALLE 4;2;;5900;;;21;2502,78;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 12;56583O12;BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 12;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 14;56583O14;BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 14;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 2;56583O2;BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 4;56583O4;BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 6;56583O6;BIKINI ANIMAL PRINT NENA ORQUIDEA TALLE 6;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 10;56583T10;BIKINI ANIMAL PRINT NENA TIERRA TALLE 10;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 12;56583T12;BIKINI ANIMAL PRINT NENA TIERRA TALLE 12;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 14;56583T14;BIKINI ANIMAL PRINT NENA TIERRA TALLE 14;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 2;56583T2;BIKINI ANIMAL PRINT NENA TIERRA TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 4;56583T4;BIKINI ANIMAL PRINT NENA TIERRA TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 6;56583T6;BIKINI ANIMAL PRINT NENA TIERRA TALLE 6;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE 8;56583T8;BIKINI ANIMAL PRINT NENA TIERRA TALLE 8;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
BIKINI ANIMAL PRINT NENA TIERRA TALLE S;56583TS;BIKINI ANIMAL PRINT NENA TIERRA TALLE S;2;;5900;;;21;2974,87;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA MARINO TALLE 10;56622M10;MALLA ENTERIZA A LUNARES NENA MARINO TALLE 10;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA MARINO TALLE 14;56622M14;MALLA ENTERIZA A LUNARES NENA MARINO TALLE 14;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA MARINO TALLE 2;56622M2;MALLA ENTERIZA A LUNARES NENA MARINO TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA MARINO TALLE 4;56622M4;MALLA ENTERIZA A LUNARES NENA MARINO TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA MARINO TALLE 8;56622M8;MALLA ENTERIZA A LUNARES NENA MARINO TALLE 8;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA ROSA TALLE 12;56622R12;MALLA ENTERIZA A LUNARES NENA ROSA TALLE 12;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA ROSA TALLE 14;56622R14;MALLA ENTERIZA A LUNARES NENA ROSA TALLE 14;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA ROSA TALLE 2;56622R2;MALLA ENTERIZA A LUNARES NENA ROSA TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA ROSA TALLE 4;56622R4;MALLA ENTERIZA A LUNARES NENA ROSA TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA A LUNARES NENA ROSA TALLE 8;56622R8;MALLA ENTERIZA A LUNARES NENA ROSA TALLE 8;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 10;56623O10;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 10;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 12;56623O12;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 12;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 2;56623O2;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 4;56623O4;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 6;56623O6;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 6;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 8;56623O8;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE 8;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE S;56623OS;MALLA ENTERIZA ANIMAL PRINT NENA ORQUIDEA TALLE S;2;;5900;;;21;2974,87;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 10;56623T10;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 10;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 12;56623T12;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 12;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 14;56623T14;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 14;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 2;56623T2;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 2;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 4;56623T4;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 4;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 6;56623T6;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 6;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 8;56623T8;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE 8;2;;5900;;;21;2586,48;;Maga;;Mallas;Alouette;;
MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE S;56623TS;MALLA ENTERIZA ANIMAL PRINT NENA TIERRA TALLE S;2;;5900;;;21;2974,87;;Maga;;Mallas;Alouette;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 100;5667A100;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 100;7;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 85;5667A85;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 85;10;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 90;5667A90;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 90;9;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 95;5667A95;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT AVELLANA 95;10;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 100;5667B100;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 100;5;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 85;5667B85;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 85;12;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 90;5667B90;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 90;12;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 95;5667B95;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT BLANCO 95;9;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 100;5667M100;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 100;8;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 85;5667M85;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 85;13;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 90;5667M90;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 90;9;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 95;5667M95;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT MELANGE 95;6;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 100;5667N100;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 100;6;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 85;5667N85;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 85;11;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 90;5667N90;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 90;9;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 95;5667N95;CORPIÑO TOP BASICO ALGODÓN LYCRA COCOT NEGRO 95;6;;1384;;;21;659,64;;Maga;;Basica;Cocot;;
TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE MG;5674AMG;TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE MG;2;;2694;;;21;1367,66;;Maga;;Deportivo;Nibel;;
TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE PM;5674APM;TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE PM;2;;2694;;;21;1367,66;;Maga;;Deportivo;Nibel;;
TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE XG;5674AXG;TOP LISO DE BRETELES REGULABLES NIBEL AZUL TALLE XG;2;;2694;;;21;1367,66;;Maga;;Deportivo;Nibel;;
TOP LISO DE BRETELES REGULABLES NIBEL NEGRO TALLE MG;5674NMG;TOP LISO DE BRETELES REGULABLES NIBEL NEGRO TALLE MG;5;;2694;;;21;1367,66;;Maga;;Deportivo;Nibel;;
TOP LISO DE BRETELES REGULABLES NIBEL NEGRO TALLE XG;5674NXG;TOP LISO DE BRETELES REGULABLES NIBEL NEGRO TALLE XG;4;;2694;;;21;1367,66;;Maga;;Deportivo;Nibel;;
TOP LISO DEPORTIVO NIBEL AZUL TALLE XG;5677AXG;TOP LISO DEPORTIVO NIBEL AZUL TALLE XG;3;;2794;;;21;1509,58;;Maga;;Deportivo;Nibel;;
TOP LISO DEPORTIVO NIBEL FUCSIA TALLE PM;5677FPM;TOP LISO DEPORTIVO NIBEL FUCSIA TALLE PM;3;;2794;;;21;1509,58;;Maga;;Deportivo;Nibel;;
TOP LISO DEPORTIVO NIBEL NEGRO TALLE MG;5677NMG;TOP LISO DEPORTIVO NIBEL NEGRO TALLE MG;3;;2794;;;21;1509,58;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DE BRETELES REGULABLES NIBEL AZUL TALLE MG;5684AMG;TOP CAMUFLADO DE BRETELES REGULABLES NIBEL AZUL TALLE MG;2;;2694;;;21;1419,35;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DE BRETELES REGULABLES NIBEL AZUL TALLE XG;5684AXG;TOP CAMUFLADO DE BRETELES REGULABLES NIBEL AZUL TALLE XG;3;;2694;;;21;1419,35;;Maga;;Deportivo;Nibel;;
TOP CON PUNTILLA NIBEL BLANCO TALLE M;5686BM;TOP CON PUNTILLA NIBEL BLANCO TALLE M;3;;1675;;;21;810,6;;Maga;;Basica;Nibel;;
TOP CON PUNTILLA NIBEL BLANCO TALLE P;5686BP;TOP CON PUNTILLA NIBEL BLANCO TALLE P;3;;1675;;;21;810,6;;Maga;;Basica;Nibel;;
TOP CON PUNTILLA NIBEL NEGRO TALLE M;5686NM;TOP CON PUNTILLA NIBEL NEGRO TALLE M;3;;1675;;;21;810,6;;Maga;;Basica;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL AZUL TALLE MG;5687AMG;TOP CAMUFLADO DEPORTIVO NIBEL AZUL TALLE MG;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE MG;5687NMG;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE MG;8;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE PM;5687NPM;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE PM;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE XG;5687NXG;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE XG;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
PAR DE SOQUETES LISOS DE DAMA RHYTON;56L;PAR DE SOQUETES LISOS DE DAMA RHYTON;6;;355;;;21;158,4;;Maga;;Medias;Rhyton;;
PAR DE SOQUETES RAYADOS DE DAMA RHYTON;56R;PAR DE SOQUETES RAYADOS DE DAMA RHYTON;15;;355;;;21;158,4;;Maga;;Medias;Rhyton;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE G;5712AG;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE G;8;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE P;5712AP;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE P;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE XG;5712AXG;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE XG;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE G;5712BG;SOUTIEN DE BRETELES NIBEL BLANCO TALLE G;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE P;5712BP;SOUTIEN DE BRETELES NIBEL BLANCO TALLE P;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE XG;5712BXG;SOUTIEN DE BRETELES NIBEL BLANCO TALLE XG;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE G;5712FG;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE G;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE M;5712FM;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE M;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE P;5712FP;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE P;10;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE XG;5712FXG;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE XG;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL NEGRO TALLE G;5712NG;SOUTIEN DE BRETELES NIBEL NEGRO TALLE G;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL NEGRO TALLE M;5712NM;SOUTIEN DE BRETELES NIBEL NEGRO TALLE M;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL NEGRO TALLE XG;5712NXG;SOUTIEN DE BRETELES NIBEL NEGRO TALLE XG;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL PIEL TALLE P;5712PP;SOUTIEN DE BRETELES NIBEL PIEL TALLE P;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE G;5712VG;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE G;2;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE M;5712VM;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE M;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE P;5712VP;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE P;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE XG;5712VXG;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE XG;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE G;5720AG;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE G;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE M;5720AM;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE M;7;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE P;5720AP;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE P;7;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
